0.806452,0.322581,0.128264,-0.0667111,0,0
X,Y,F11,F12,F21,F22
0.83871,0.322581,0.129136,-0.0714013,0,0
X,Y,F11,F12,F21,F22
0.870968,0.322581,0.127008,-0.077089,0,0
X,Y,F11,F12,F21,F22
0.903226,0.322581,0.128901,-0.088106,0,0
X,Y,F11,F12,F21,F22
0.935484,0.322581,0.122108,-0.0838081,0,0
X,Y,F11,F12,F21,F22
0.967742,0.322581,0.114213,-0.092981,0,0
X,Y,F11,F12,F21,F22
1,0.322581,nan,nan,nan,nan
X,Y,F11,F12,F21,F22
0.0322581,0.354839,0.115056,0.0899775,0,0
X,Y,F11,F12,F21,F22
0.0645161,0.354839,0.119416,0.0860173,0,0
X,Y,F11,F12,F21,F22
0.0967742,0.354839,0.122942,0.0910623,0,0
X,Y,F11,F12,F21,F22
0.129032,0.354839,0.122001,0.0800109,0,0
X,Y,F11,F12,F21,F22
0.16129,0.354839,0.120948,0.0712424,0,0
X,Y,F11,F12,F21,F22
0.193548,0.354839,0.124595,0.0664673,0,0
X,Y,F11,F12,F21,F22
0.225806,0.354839,0.12535,0.0609492,0,0
X,Y,F11,F12,F21,F22
0.258065,0.354839,0.127018,0.0550593,0,0
X,Y,F11,F12,F21,F22
0.290323,0.354839,0.128198,0.0504452,0,0
X,Y,F11,F12,F21,F22
0.322581,0.354839,0.126888,0.0422188,0,0
X,Y,F11,F12,F21,F22
0.354839,0.354839,0.126286,0.0363674,0,0
X,Y,F11,F12,F21,F22
0.387097,0.354839,0.125729,0.0277087,0,0
X,Y,F11,F12,F21,F22
0.419355,0.354839,0.123307,0.0200604,0,0
X,Y,F11,F12,F21,F22
0.451613,0.354839,0.122326,0.0126504,0,0
X,Y,F11,F12,F21,F22
0.483871,0.354839,0.120558,0.00341406,0,0
X,Y,F11,F12,F21,F22
0.516129,0.354839,0.120875,-0.00395938,0,0
X,Y,F11,F12,F21,F22
0.548387,0.354839,0.121577,-0.0118033,0,0
X,Y,F11,F12,F21,F22
0.580645,0.354839,0.123994,-0.0199708,0,0
X,Y,F11,F12,F21,F22
0.612903,0.354839,0.125175,-0.0278123,0,0
X,Y,F11,F12,F21,F22
0.645161,0.354839,0.126414,-0.0367252,0,0
X,Y,F11,F12,F21,F22
0.677419,0.354839,0.128751,-0.0427401,0,0
X,Y,F11,F12,F21,F22
0.709677,0.354839,0.126529,-0.0504364,0,0
X,Y,F11,F12,F21,F22
0.741935,0.354839,0.126698,-0.0558106,0,0
X,Y,F11,F12,F21,F22
0.774194,0.354839,0.12367,-0.0614957,0,0
X,Y,F11,F12,F21,F22
0.806452,0.354839,0.124084,-0.0651929,0,0
X,Y,F11,F12,F21,F22
0.83871,0.354839,0.125794,-0.0714305,0,0
X,Y,F11,F12,F21,F22
0.870968,0.354839,0.122593,-0.0766896,0,0
X,Y,F11,F12,F21,F22
0.903226,0.354839,0.120988,-0.0897763,0,0
X,Y,F11,F12,F21,F22
0.935484,0.354839,0.115831,-0.0900963,0,0
X,Y,F11,F12,F21,F22
0.967742,0.354839,0.117984,-0.0926048,0,0
X,Y,F11,F12,F21,F22
1,0.354839,nan,nan,nan,nan
X,Y,F11,F12,F21,F22
0.0322581,0.387097,0.105897,0.100078,0,0
X,Y,F11,F12,F21,F22
0.0645161,0.387097,0.118079,0.0906431,0,0
X,Y,F11,F12,F21,F22
0.0967742,0.387097,0.116669,0.0836804,0,0
X,Y,F11,F12,F21,F22
0.129032,0.387097,0.116117,0.0762349,0,0
X,Y,F11,F12,F21,F22
0.16129,0.387097,0.116833,0.0718134,0,0
X,Y,F11,F12,F21,F22
0.193548,0.387097,0.118233,0.0680543,0,0
X,Y,F11,F12,F21,F22
0.225806,0.387097,0.119538,0.0602865,0,0
X,Y,F11,F12,F21,F22
0.258065,0.387097,0.12176,0.0551913,0,0
X,Y,F11,F12,F21,F22
0.290323,0.387097,0.122935,0.0465058,0,0
X,Y,F11,F12,F21,F22
0.322581,0.387097,0.122207,0.0428162,0,0
X,Y,F11,F12,F21,F22
0.354839,0.387097,0.121371,0.0347357,0,0
X,Y,F11,F12,F21,F22
0.387097,0.387097,0.122045,0.0265733,0,0
X,Y,F11,F12,F21,F22
0.419355,0.387097,0.120583,0.0193916,0,0
X,Y,F11,F12,F21,F22
0.451613,0.387097,0.118665,0.012602,0,0
X,Y,F11,F12,F21,F22
0.483871,0.387097,0.116484,0.00436695,0,0
X,Y,F11,F12,F21,F22
0.516129,0.387097,0.117549,-0.00387265,0,0
X,Y,F11,F12,F21,F22
0.548387,0.387097,0.11857,-0.0117494,0,0
X,Y,F11,F12,F21,F22
0.580645,0.387097,0.120184,-0.0186624,0,0
X,Y,F11,F12,F21,F22
0.612903,0.387097,0.121909,-0.0263688,0,0
